Region,PlotID,year,mean,Field1,Field2,Field3,Field4
2,19,1986,1.2,,,,
2,19,1987,0.0,,,,
2,19,1988,0.4,,,,
2,19,1989,0.0,,,,
2,19,1990,6.8,,,,
2,19,1995,0.0,,,,
2,20,1986,0.0,,,,
2,20,1987,0.0,,,,
2,20,1988,0.0,,,,
2,20,1989,0.0,,,,
2,20,1990,0.0,,,,
2,21,1986,0.4,,,,
2,21,1987,0.0,,,,
2,21,1988,0.0,,,,
2,21,1989,0.0,,,,
2,21,1990,0.0,,,,
2,22,1986,0.4,,,,
2,22,1987,0.0,,,,
2,22,1988,0.0,,,,
2,22,1989,0.0,,,,
2,22,1990,0.6,,,,
2,22,1998,0.0,,,,
2,22,2010,0.0,,,,
2,22,2011,0.0,,,,
2,22,2012,0.0,,,,
2,22,2013,0.2,,,,
2,23,1986,0.2,,,,
2,23,1987,0.0,,,,
2,23,1988,0.6,,,,
2,23,1989,0.0,,,,
2,23,1990,0.2,,,,
2,23,1995,0.0,,,,
2,23,1996,0.0,,,,
2,23,1997,0.0,,,,
2,23,1998,0.0,,,,
2,23,2010,0.0,,,,
2,23,2011,1.4,,,,
2,23,2012,0.0,,,,
2,23,2013,32.2,,,,
2,23,2014,2.4,,,,
2,23,2015,3.0,,,,
2,24,1986,0.0,,,,
2,24,1987,0.0,,,,
2,24,1988,0.2,,,,
2,24,1989,0.0,,,,
2,24,1990,0.0,,,,
2,24,1995,0.0,,,,
2,24,1996,0.0,,,,
2,24,1997,0.0,,,,
2,24,1998,0.0,,,,
2,24,2010,0.0,,,,
2,24,2011,2.0,,,,
2,24,2012,0.0,,,,
2,24,2013,20.6,,,,
2,24,2014,0.2,,,,
2,24,2015,17.6,,,,
2,25,1986,0.0,,,,
2,25,1987,0.0,,,,
2,25,1988,0.0,,,,
2,25,1989,0.0,,,,
2,25,1990,0.0,,,,
2,26,1986,0.0,,,,
2,26,1987,0.0,,,,
2,26,1988,0.0,,,,
2,26,1989,0.0,,,,
2,26,1990,0.0,,,,
2,26,1995,0.0,,,,
2,26,1996,0.0,,,,
2,26,1997,0.0,,,,
2,26,1998,0.0,,,,
2,26,2010,0.0,,,,
2,26,2011,0.4,,,,
2,26,2012,0.0,,,,
2,26,2013,11.0,,,,
2,26,2014,0.0,,,,
2,26,2015,20.6,,,,
2,27,1986,0.0,,,,
2,27,1987,0.0,,,,
2,27,1988,0.0,,,,
2,27,1989,0.0,,,,
2,27,1990,0.0,,,,
2,28,1986,0.0,,,,
2,28,1987,0.0,,,,
2,28,1988,0.0,,,,
2,28,1989,0.0,,,,
2,28,1990,0.0,,,,
2,29,1986,0.2,,,,
2,29,1987,0.0,,,,
2,29,1988,0.0,,,,
2,29,1989,0.0,,,,
2,29,1990,0.0,,,,
2,30,1986,0.0,,,,
2,30,1987,0.0,,,,
2,30,1988,0.0,,,,
2,30,1989,0.0,,,,
2,30,1990,0.0,,,,
2,31,1986,0.0,,,,
2,31,1987,0.0,,,,
2,31,1988,0.0,,,,
2,31,1989,0.0,,,,
2,31,1990,0.0,,,,
2,32,1986,0.0,,,,
2,32,1987,0.0,,,,
2,32,1988,0.0,,,,
2,32,1989,0.0,,,,
2,32,1990,0.8,,,,
2,33,1986,0.0,,,,
2,33,1987,0.0,,,,
2,33,1988,0.0,,,,
2,33,1989,0.0,,,,
2,33,1990,0.0,,,,
2,33,1995,0.0,,,,
2,33,1996,0.0,,,,
2,33,1997,0.0,,,,
2,33,1998,0.0,,,,
2,33,2010,0.0,,,,
2,33,2011,0.2,,,,
2,33,2012,0.0,,,,
2,33,2013,15.2,,,,
2,33,2014,0.0,,,,
2,33,2015,11.6,,,,
2,34,1986,2.4,,,,
2,34,1987,0.0,,,,
2,34,1988,0.8,,,,
2,34,1989,0.0,,,,
2,34,1990,0.4,,,,
2,34,1995,0.0,,,,
2,35,1986,0.2,,,,
2,35,1987,0.0,,,,
2,35,1988,0.0,,,,
2,35,1989,0.0,,,,
2,35,1990,0.6,,,,
2,36,1986,2.8000000000000003,,,,
2,36,1987,0.0,,,,
2,36,1988,0.0,,,,
2,36,1989,0.0,,,,
2,36,1990,0.4,,,,
2,37,1986,0.2,,,,
2,37,1987,0.0,,,,
2,37,1988,0.0,,,,
2,37,1989,0.0,,,,
2,37,1990,0.0,,,,
2,38,1986,0.0,,,,
2,38,1987,0.0,,,,
2,38,1988,0.0,,,,
2,38,1989,0.0,,,,
2,38,1990,0.0,,,,
2,39,1986,0.0,,,,
2,39,1987,0.0,,,,
2,39,1988,0.0,,,,
2,39,1989,0.0,,,,
2,39,1990,0.0,,,,
2,40,1986,0.2,,,,
2,40,1987,0.0,,,,
2,40,1988,0.4,,,,
2,40,1989,0.0,,,,
2,40,1990,0.2,,,,
2,40,1995,0.0,,,,
2,41,1986,0.0,,,,
2,41,1987,0.4,,,,
2,41,1988,0.0,,,,
2,41,1989,0.0,,,,
2,41,1990,0.2,,,,
2,42,1986,1.8,,,,
2,42,1987,0.0,,,,
2,42,1988,0.6,,,,
2,42,1989,0.0,,,,
2,42,1990,0.2,,,,
2,43,1986,0.4,,,,
2,43,1987,0.0,,,,
2,43,1988,0.4,,,,
2,43,1989,0.0,,,,
2,43,1990,0.8,,,,
2,44,1986,0.0,,,,
2,44,1987,0.0,,,,
2,44,1988,0.0,,,,
2,44,1989,0.0,,,,
2,44,1990,0.0,,,,
2,45,1986,0.0,,,,
2,45,1987,0.0,,,,
2,45,1988,0.0,,,,
2,45,1989,0.0,,,,
2,45,1990,0.0,,,,
2,46,1986,0.0,,,,
2,46,1987,0.0,,,,
2,46,1988,0.0,,,,
2,46,1989,0.0,,,,
2,46,1990,0.0,,,,
2,47,1986,0.0,,,,
2,47,1987,0.0,,,,
2,47,1988,0.0,,,,
2,47,1989,0.0,,,,
2,47,1990,0.0,,,,
2,48,1986,0.0,,,,
2,48,1987,0.0,,,,
2,48,1988,0.0,,,,
2,48,1989,0.0,,,,
2,48,1990,0.0,,,,
2,49,1986,4.0,,,,
2,49,1987,0.0,,,,
2,49,1988,0.2,,,,
2,49,1989,0.0,,,,
2,49,1990,0.0,,,,
2,50,1986,0.0,,,,
2,50,1987,0.0,,,,
2,50,1988,0.0,,,,
2,50,1989,0.0,,,,
2,50,1990,0.0,,,,
2,50,1995,1.0,,,,
2,50,1996,0.0,,,,
2,50,1997,0.0,,,,
2,50,1998,0.0,,,,
2,50,2010,0.0,,,,
2,50,2011,0.0,,,,
2,50,2012,0.0,,,,
2,50,2013,1.4,,,,
2,51,1987,0.2,,,,
2,51,1988,7.4,,,,
2,51,1989,0.0,,,,
2,51,1990,0.4,,,,
2,52,1987,0.2,,,,
2,52,1988,7.8,,,,
2,52,1989,0.0,,,,
2,52,1990,0.0,,,,
2,53,1987,0.0,,,,
2,53,1988,3.6,,,,
2,53,1989,0.0,,,,
2,53,1990,0.4,,,,
2,54,1987,0.2,,,,
2,54,1988,6.2,,,,
2,54,1989,0.0,,,,
2,54,1990,3.2,,,,
2,55,1987,0.0,,,,
2,55,1988,2.8000000000000003,,,,
2,55,1989,0.0,,,,
2,55,1990,3.0,,,,
2,56,1987,0.0,,,,
2,56,1988,0.2,,,,
2,56,1989,0.0,,,,
2,56,1990,0.4,,,,
2,57,1987,0.0,,,,
2,57,1988,0.0,,,,
2,57,1989,0.0,,,,
2,57,1990,0.4,,,,
2,58,1987,0.0,,,,
2,58,1988,0.2,,,,
2,58,1989,0.0,,,,
2,58,1990,0.0,,,,
2,59,1987,0.0,,,,
2,59,1988,0.2,,,,
2,59,1989,0.0,,,,
2,59,1990,0.0,,,,
2,60,1987,0.0,,,,
2,60,1988,0.0,,,,
2,60,1989,0.0,,,,
2,60,1990,0.0,,,,
2,61,1995,1.0,,,,
2,61,1996,0.0,,,,
2,61,1997,0.0,,,,
2,61,1998,0.0,,,,
2,61,2010,0.2,,,,
2,61,2011,2.2,,,,
2,61,2012,0.0,,,,
2,61,2013,25.6,,,,
2,61,2014,2.0,,,,
2,61,2015,0.4,,,,
2,63,1997,0.0,,,,
2,63,1998,0.0,,,,
2,63,2010,0.0,,,,
2,63,2011,0.0,,,,
2,63,2012,0.0,,,,
2,63,2013,0.0,,,,
2,71,1995,0.0,,,,
2,71,1996,0.0,,,,
2,72,1995,0.0,,,,
2,72,1996,0.0,,,,
2,73,2014,0.0,,,,
2,73,2015,0.0,,,,
2,74,2014,0.0,,,,
2,74,2015,0.0,,,,
2,75,2014,0.0,,,,
2,75,2015,0.0,,,,
2,76,2014,1.8,,,,
2,76,2015,0.0,,,,
3,1,1999,0.4,,,,
3,1,2000,0.8,,,,
3,1,2001,6.4,,,,
3,1,2002,0.0,,,,
3,1,2003,0.0,,,,
3,1,2005,7.4,,,,
3,1,2015,0.2,,,,
3,1,2016,1.0,,,,
3,1,2017,0.8,,,,
3,2,1999,2.2,,,,
3,2,2000,11.0,,,,
3,2,2001,6.8,,,,
3,2,2002,0.2,,,,
3,2,2003,4.6,,,,
3,2,2005,26.0,,,,
3,2,2011,0.2,,,,
3,2,2012,0.0,,,,
3,2,2013,0.2,,,,
3,2,2014,0.0,,,,
3,2,2015,1.2,,,,
3,2,2016,3.6,,,,
3,2,2017,7.4,,,,
3,3,1999,18.0,,,,
3,3,2000,4.2,,,,
3,3,2001,3.4,,,,
3,3,2002,0.2,,,,
3,3,2003,7.2,,,,
3,3,2004,5.4,,,,
3,3,2011,0.0,,,,
3,3,2012,0.0,,,,
3,3,2015,0.0,,,,
3,3,2016,4.0,,,,
3,3,2017,0.0,,,,
3,4,1999,0.4,,,,
3,4,2000,3.0,,,,
3,4,2001,3.0,,,,
3,4,2002,0.0,,,,
3,4,2003,1.2,,,,
3,4,2012,0.0,,,,
3,4,2015,0.0,,,,
3,4,2016,1.0,,,,
3,4,2017,0.6,,,,
3,6,1999,68.0,,,,
3,6,2000,86.8,,,,
3,6,2001,40.4,,,,
3,6,2002,10.6,,,,
3,6,2003,35.6,,,,
3,6,2011,0.0,,,,
3,6,2012,1.8,,,,
3,6,2014,10.6,,,,
3,6,2015,8.0,,,,
3,6,2016,1.2,,,,
3,7,1999,66.8,,,,
3,7,2000,64.0,,,,
3,7,2001,34.8,,,,
3,7,2002,2.2,,,,
3,7,2003,16.5,,,,
3,7,2004,4.8,,,,
3,7,2011,0.0,,,,
3,7,2012,15.0,,,,
3,7,2014,3.0,,,,
3,7,2015,8.8,,,,
3,9,2012,0.0,,,,
3,9,2013,0.0,,,,
3,9,2014,0.0,,,,
3,9,2016,0.0,,,,
3,9,2017,0.0,,,,
3,10,2012,0.0,,,,
3,10,2013,0.0,,,,
3,10,2014,0.0,,,,
3,10,2015,0.0,,,,
3,10,2016,0.0,,,,
3,10,2017,0.0,,,,
3,12,1999,27.4,,,,
3,12,2000,32.0,,,,
3,12,2001,28.0,,,,
3,12,2002,0.2,,,,
3,12,2003,6.4,,,,
3,12,2004,10.6,,,,
3,12,2005,13.4,,,,
3,12,2011,9.2,,,,
3,12,2012,49.0,,,,
3,12,2013,16.7,,,,
3,12,2014,14.8,,,,
3,12,2015,2.15,,,,
3,12,2016,0.55,,,,
3,12,2017,0.6,,,,
3,13,1999,0.0,,,,
3,13,2000,0.0,,,,
3,13,2001,2.6,,,,
3,13,2002,0.0,,,,
3,13,2003,0.6,,,,
3,13,2004,0.0,,,,
3,13,2005,0.0,,,,
3,13,2012,4.8,,,,
3,13,2013,0.2,,,,
3,13,2014,1.0,,,,
3,13,2015,0.8,,,,
3,13,2016,0.0,,,,
3,14,1999,0.0,,,,
3,14,2000,0.0,,,,
3,14,2001,0.6,,,,
3,14,2002,0.0,,,,
3,15,1999,1.2,,,,
3,15,2000,0.2,,,,
3,15,2001,0.4,,,,
3,15,2002,0.0,,,,
3,15,2011,7.3,,,,
3,15,2012,9.6,,,,
3,15,2013,7.4,,,,
3,15,2014,1.67,,,,
3,15,2015,1.0,,,,
3,15,2016,0.0,,,,
3,15,2017,0.0,,,,
3,16,1999,0.0,,,,
3,16,2000,0.0,,,,
3,16,2011,0.0,,,,
3,16,2012,0.0,,,,
3,16,2013,0.0,,,,
3,16,2014,0.0,,,,
3,16,2015,0.0,,,,
3,16,2016,0.0,,,,
3,16,2017,0.2,,,,
3,17,1999,0.0,,,,
3,17,2000,0.0,,,,
3,18,2011,0.0,,,,
3,18,2012,0.0,,,,
3,18,2013,0.0,,,,
3,18,2014,0.0,,,,
3,18,2015,0.0,,,,
3,18,2016,0.0,,,,
3,18,2017,0.0,,,,
3,19,2012,0.0,,,,
3,19,2013,7.8,,,,
3,19,2014,4.75,,,,
3,19,2015,0.0,,,,
3,19,2016,6.3,,,,
3,19,2017,0.6,,,,
3,20,2014,6.0,,,,
3,20,2015,2.8,,,,
3,20,2016,12.0,,,,
3,20,2017,2.65,,,,
3,100,2000,0.6,,,,
3,100,2001,0.0,,,,
3,100,2002,0.0,,,,
3,100,2003,0.0,,,,
3,100,2004,0.0,,,,
3,100,2005,0.0,,,,
3,100,2006,0.0,,,,
3,100,2007,0.0,,,,
3,100,2008,0.0,,,,
3,100,2009,0.0,,,,
3,100,2010,0.2,,,,
3,100,2011,0.0,,,,
3,100,2012,0.67,,,,
3,100,2013,0.0,,,,
3,100,2014,0.0,,,,
3,100,2015,0.0,,,,
3,100,2016,0.0,,,,
3,100,2017,0.0,,,,
3,101,2000,4.4,,,,
3,101,2001,0.2,,,,
3,101,2002,0.2,,,,
3,101,2003,0.0,,,,
3,101,2004,0.0,,,,
3,101,2005,0.2,,,,
3,101,2006,0.4,,,,
3,101,2007,0.0,,,,
3,101,2008,0.0,,,,
3,101,2009,0.0,,,,
3,101,2010,0.2,,,,
3,101,2011,0.0,,,,
3,101,2012,1.4,,,,
3,101,2013,0.0,,,,
3,101,2014,0.2,,,,
3,101,2015,0.4,,,,
3,101,2016,0.0,,,,
3,101,2017,0.0,,,,
3,102,2000,6.0,,,,
3,102,2001,0.0,,,,
3,102,2002,0.0,,,,
3,102,2003,0.0,,,,
3,102,2004,0.0,,,,
3,102,2005,0.0,,,,
3,102,2006,0.8,,,,
3,102,2007,0.0,,,,
3,102,2008,0.0,,,,
3,102,2009,0.0,,,,
3,102,2010,0.0,,,,
3,102,2011,0.0,,,,
3,102,2012,2.0,,,,
3,102,2013,0.33,,,,
3,102,2014,0.0,,,,
3,102,2015,0.0,,,,
3,102,2016,0.0,,,,
3,102,2017,0.2,,,,
3,103,2000,2.0,,,,
3,103,2001,1.0,,,,
3,103,2002,0.0,,,,
3,103,2003,0.0,,,,
3,103,2004,0.0,,,,
3,103,2005,0.0,,,,
3,103,2006,0.0,,,,
3,103,2007,0.0,,,,
3,103,2010,0.2,,,,
3,103,2011,0.0,,,,
3,103,2012,0.0,,,,
3,104,2000,0.0,,,,
3,104,2001,0.0,,,,
3,104,2002,0.0,,,,
3,104,2003,0.0,,,,
3,104,2004,0.2,,,,
3,104,2005,0.0,,,,
3,104,2006,0.0,,,,
3,104,2007,0.0,,,,
3,104,2008,0.0,,,,
3,104,2009,0.0,,,,
3,104,2010,0.0,,,,
3,104,2011,0.0,,,,
3,104,2012,0.2,,,,
3,104,2013,0.0,,,,
3,104,2014,0.0,,,,
3,104,2015,0.0,,,,
3,104,2016,0.0,,,,
3,104,2017,0.0,,,,
3,105,2000,2.0,,,,
3,105,2001,0.0,,,,
3,105,2002,0.0,,,,
3,105,2003,0.0,,,,
3,105,2004,0.0,,,,
3,105,2005,0.0,,,,
3,105,2006,0.0,,,,
3,105,2007,0.0,,,,
3,105,2010,0.4,,,,
3,105,2011,0.0,,,,
3,105,2012,0.0,,,,
3,105,2013,0.0,,,,
3,105,2014,0.2,,,,
3,105,2015,0.0,,,,
3,105,2016,0.0,,,,
3,105,2017,0.0,,,,
3,106,2000,3.4,,,,
3,106,2001,0.8,,,,
3,106,2002,0.0,,,,
3,106,2003,0.0,,,,
3,106,2004,0.0,,,,
3,106,2005,0.0,,,,
3,106,2006,0.0,,,,
3,106,2007,0.0,,,,
3,106,2008,0.0,,,,
3,106,2009,0.2,,,,
3,106,2010,6.0,,,,
3,106,2011,1.2,,,,
3,106,2012,1.0,,,,
3,106,2013,1.25,,,,
3,106,2014,0.25,,,,
3,106,2015,0.0,,,,
3,106,2016,0.0,,,,
3,106,2017,0.0,,,,
3,107,2000,1.6,,,,
3,107,2001,0.0,,,,
3,107,2002,0.0,,,,
3,107,2003,0.0,,,,
3,107,2004,0.0,,,,
3,107,2005,0.0,,,,
3,107,2006,0.0,,,,
3,107,2007,0.0,,,,
3,107,2008,0.0,,,,
3,107,2009,0.0,,,,
3,108,2000,0.2,,,,
3,108,2001,0.0,,,,
3,108,2002,0.0,,,,
3,108,2003,0.0,,,,
3,108,2004,0.0,,,,
3,108,2005,0.0,,,,
3,108,2006,12.8,,,,
3,108,2009,0.0,,,,
3,108,2010,0.0,,,,
3,108,2011,0.0,,,,
3,108,2012,0.0,,,,
3,108,2017,0.0,,,,
3,109,2001,0.0,,,,
3,109,2002,0.0,,,,
3,109,2003,0.0,,,,
3,109,2004,0.0,,,,
3,109,2005,0.0,,,,
3,109,2006,0.0,,,,
3,109,2007,0.0,,,,
3,109,2008,0.0,,,,
3,109,2009,0.0,,,,
3,109,2010,0.0,,,,
3,109,2011,0.0,,,,
3,109,2012,0.0,,,,
3,109,2013,0.0,,,,
3,109,2014,0.0,,,,
3,109,2015,0.0,,,,
3,109,2016,0.0,,,,
3,109,2017,0.0,,,,
3,110,2001,0.0,,,,
3,110,2002,0.0,,,,
3,110,2003,0.0,,,,
3,111,2000,1.4,,,,
3,111,2001,0.2,,,,
3,111,2002,0.0,,,,
3,111,2003,0.0,,,,
3,111,2004,0.0,,,,
3,111,2005,2.6,,,,
3,111,2006,6.4,,,,
3,111,2007,0.4,,,,
3,111,2008,0.0,,,,
3,112,2000,1.2,,,,
3,112,2001,0.0,,,,
3,112,2002,0.0,,,,
3,112,2003,0.2,,,,
3,113,2009,0.0,,,,
3,114,2009,0.0,,,,
3,114,2010,0.0,,,,
3,114,2011,0.0,,,,
3,114,2012,0.0,,,,
3,114,2013,0.0,,,,
3,114,2014,0.0,,,,
3,114,2015,0.0,,,,
3,114,2016,0.0,,,,
3,114,2017,0.0,,,,
3,115,2005,0.0,,,,
3,115,2006,0.67,,,,
3,115,2007,0.0,,,,
3,115,2008,0.0,,,,
3,116,2009,0.0,,,,
3,116,2010,0.0,,,,
3,116,2011,0.0,,,,
3,116,2012,0.0,,,,
3,117,2013,5.0,,,,
3,117,2014,1.0,,,,
3,117,2015,0.0,,,,
3,117,2016,0.0,,,,
3,118,2013,0.0,,,,
3,118,2014,0.4,,,,
3,118,2015,0.0,,,,
3,118,2016,0.0,,,,
3,119,2013,0.0,,,,
3,119,2014,0.0,,,,
3,119,2015,0.0,,,,
3,119,2016,0.0,,,,
3,120,2000,20.5,,,,
3,120,2001,24.5,,,,
3,120,2002,22.7,,,,
3,120,2003,13.2,,,,
3,120,2004,8.4,,,,
3,120,2006,38.2,,,,
3,120,2007,2.6,,,,
3,120,2008,0.0,,,,
3,120,2009,0.4,,,,
3,120,2010,7.5,,,,
3,120,2011,24.8,,,,
3,120,2012,28.2,,,,
3,120,2013,7.8,,,,
3,120,2014,5.2,,,,
3,120,2015,23.0,,,,
3,120,2016,35.8,,,,
3,121,2006,36.2,,,,
3,121,2007,10.0,,,,
3,121,2008,0.0,,,,
3,121,2009,2.4,,,,
3,121,2010,9.2,,,,
3,121,2011,30.2,,,,
3,121,2012,33.6,,,,
3,121,2013,22.8,,,,
3,121,2014,18.6,,,,
3,121,2015,23.4,,,,
3,121,2016,31.6,,,,
3,121,2017,5.0,,,,
3,122,2000,0.0,,,,
3,122,2001,25.8,,,,
3,122,2002,16.8,,,,
3,122,2003,25.0,,,,
3,122,2004,12.0,,,,
3,122,2006,33.8,,,,
3,122,2007,7.0,,,,
3,122,2008,0.2,,,,
3,122,2009,0.0,,,,
3,122,2010,1.0,,,,
3,122,2012,18.2,,,,
3,122,2013,29.2,,,,
3,122,2014,10.0,,,,
3,122,2015,23.6,,,,
3,122,2016,33.0,,,,
3,123,2000,8.4,,,,
3,123,2001,16.8,,,,
3,123,2002,9.6,,,,
3,123,2003,11.4,,,,
3,123,2004,4.0,,,,
3,123,2006,28.6,,,,
3,123,2007,7.0,,,,
3,123,2008,0.0,,,,
3,123,2009,0.0,,,,
3,123,2010,0.4,,,,
3,123,2011,6.6,,,,
3,123,2012,10.4,,,,
3,123,2013,10.0,,,,
3,123,2014,13.25,,,,
3,123,2015,6.6,,,,
3,123,2016,31.6,,,,
3,124,2000,0.0,,,,
3,124,2001,0.4,,,,
3,124,2002,1.2,,,,
3,124,2003,1.2,,,,
3,124,2004,0.6,,,,
3,124,2006,18.2,,,,
3,124,2007,0.75,,,,
3,124,2008,0.0,,,,
3,124,2009,0.0,,,,
3,124,2010,0.4,,,,
3,124,2011,0.8,,,,
3,124,2012,1.0,,,,
3,124,2013,1.2,,,,
3,124,2014,0.8,,,,
3,124,2015,1.2,,,,
3,124,2016,4.6,,,,
3,125,2002,18.3,,,,
3,125,2003,23.2,,,,
3,125,2004,7.6,,,,
3,125,2008,1.3,,,,
3,125,2009,0.0,,,,
3,125,2010,3.0,,,,
3,125,2011,12.4,,,,
3,125,2012,24.0,,,,
3,125,2013,23.0,,,,
3,125,2014,10.0,,,,
3,125,2015,37.4,,,,
3,125,2016,41.0,,,,
3,126,2009,0.8,,,,
3,126,2010,1.6,,,,
3,126,2011,11.4,,,,
3,126,2012,31.4,,,,
3,126,2013,38.0,,,,
3,126,2014,15.2,,,,
3,126,2015,44.6,,,,
3,126,2016,34.0,,,,
3,127,2010,2.4,,,,
3,127,2011,18.6,,,,
3,127,2012,34.2,,,,
3,127,2013,28.4,,,,
3,127,2014,34.4,,,,
3,127,2015,27.8,,,,
3,127,2016,36.0,,,,
3,128,2017,18.0,,,,
3,129,2017,0.0,,,,
3,130,2008,0.5,,,,
3,130,2009,0.5,,,,
3,130,2010,6.5,,,,
3,130,2012,5.0,,,,
3,132,2015,3.2,,,,
3,133,2017,0.0,,,,
3,134,2017,15.4,,,,
3,135,2017,27.6,,,,
3,136,2017,0.0,,,,
3,137,2017,0.0,,,,
3,138,2017,0.0,,,,
3,139,2017,0.0,,,,
4,4,2014,0.4,,,,
4,4,2015,4.0,,,,
4,4,2016,11.0,,,,
4,4,2017,15.8,,,,
4,5,2017,0.0,,,,
4,10,2016,0.2,,,,
4,10,2017,0.0,,,,
4,11,2017,31.2,,,,
4,18,2016,4.75,,,,
4,18,2017,1.2,,,,
4,20,2016,8.0,,,,
4,20,2017,15.4,,,,
4,22,2011,0.0,,,,
4,22,2012,0.0,,,,
4,22,2014,9.0,,,,
4,22,2015,30.4,,,,
4,22,2016,48.0,,,,
4,22,2017,13.2,,,,
4,27,2010,0.2,,,,
4,27,2011,0.0,,,,
4,27,2012,1.0,,,,
4,27,2013,1.6,,,,
4,27,2014,0.0,,,,
4,27,2015,0.4,,,,
4,27,2016,0.4,,,,
4,27,2017,1.4,,,,
4,28,2010,0.0,,,,
4,28,2011,0.6,,,,
4,28,2012,1.2,,,,
4,28,2013,3.2,,,,
4,28,2014,0.4,,,,
4,28,2015,2.0,,,,
4,28,2016,2.0,,,,
4,29,2010,0.0,,,,
4,29,2011,0.4,,,,
4,29,2012,0.5,,,,
4,29,2013,0.6,,,,
4,29,2014,0.0,,,,
4,29,2015,0.0,,,,
4,29,2016,0.2,,,,
4,29,2017,5.4,,,,
4,30,2011,1.8,,,,
4,30,2012,2.2,,,,
4,30,2014,27.4,,,,
4,30,2015,49.2,,,,
4,30,2016,58.0,,,,
4,30,2017,3.8,,,,
4,34,2017,10.0,,,,
4,46,2010,0.2,,,,
4,46,2011,1.2,,,,
4,46,2012,0.0,,,,
4,46,2014,0.2,,,,
4,46,2015,0.0,,,,
4,46,2016,0.4,,,,
4,46,2017,0.8,,,,
4,47,2017,1.8,,,,
4,50,2017,11.6,,,,
4,70,2014,0.2,,,,
4,70,2015,11.2,,,,
4,70,2016,31.2,,,,
4,70,2017,60.8,,,,
4,71,2014,0.6,,,,
4,71,2016,65.2,,,,
4,71,2017,22.4,,,,
4,72,2014,0.2,,,,
4,72,2015,26.2,,,,
4,72,2016,25.8,,,,
4,72,2017,6.8,,,,
4,73,2014,1.0,,,,
4,73,2015,8.2,,,,
4,73,2016,27.4,,,,
4,73,2017,42.8,,,,
4,78,2011,5.8,,,,
4,78,2012,1.4,,,,
4,78,2014,0.0,,,,
4,78,2015,5.2,,,,
4,78,2016,26.8,,,,
4,78,2017,37.2,,,,
4,79,2011,0.4,,,,
4,79,2012,0.2,,,,
4,79,2014,0.2,,,,
4,79,2015,0.75,,,,
4,79,2016,5.8,,,,
4,79,2017,5.8,,,,
4,82,2011,2.4,,,,
4,85,2014,2.25,,,,
4,85,2015,15.2,,,,
4,85,2016,29.2,,,,
4,85,2017,17.0,,,,
4,401,1991,0.0,,,,
4,401,1992,0.0,,,,
4,401,1993,0.0,,,,
4,401,1994,0.0,,,,
4,401,1995,0.0,,,,
4,401,1996,0.0,,,,
4,401,1997,0.0,,,,
4,401,1998,0.0,,,,
4,401,1999,0.0,,,,
4,401,2000,0.0,,,,
4,402,1991,0.0,,,,
4,402,1992,0.0,,,,
4,402,1993,0.0,,,,
4,402,1994,0.0,,,,
4,402,1996,0.2,,,,
4,402,1997,0.0,,,,
4,402,1998,0.0,,,,
4,402,1999,0.0,,,,
4,402,2000,0.0,,,,
4,403,1991,0.2,,,,
4,403,1992,0.0,,,,
4,403,1993,0.0,,,,
4,403,1994,0.0,,,,
4,403,1995,0.0,,,,
4,403,1996,0.0,,,,
4,403,1997,0.0,,,,
4,403,1998,0.0,,,,
4,403,1999,0.0,,,,
4,403,2000,0.0,,,,
4,404,1991,0.0,,,,
4,404,1992,0.0,,,,
4,404,1993,0.0,,,,
4,404,1994,0.0,,,,
4,404,1995,0.0,,,,
4,404,1996,0.0,,,,
4,404,1997,0.0,,,,
4,404,1998,0.0,,,,
4,404,1999,0.0,,,,
4,404,2000,0.0,,,,
4,405,1991,0.0,,,,
4,405,1992,0.0,,,,
4,405,1993,0.0,,,,
4,405,1994,0.0,,,,
4,405,1995,0.0,,,,
4,405,1996,0.0,,,,
4,405,1997,0.0,,,,
4,405,1998,0.0,,,,
4,405,1999,0.0,,,,
4,405,2000,0.0,,,,
4,406,1991,1.6,,,,
4,406,1992,0.0,,,,
4,406,1993,0.0,,,,
4,406,1994,0.0,,,,
4,406,1995,0.0,,,,
4,406,1996,0.0,,,,
4,406,1997,0.0,,,,
4,406,1998,0.0,,,,
4,406,1999,0.0,,,,
4,406,2000,0.0,,,,
4,407,1991,6.0,,,,
4,407,1992,9.8,,,,
4,407,1993,0.0,,,,
4,407,1997,0.0,,,,
4,407,1998,3.0,,,,
4,407,2000,1.6,,,,
4,408,1991,1.0,,,,
4,408,1992,0.2,,,,
4,408,1993,0.0,,,,
4,408,1996,0.0,,,,
4,408,1997,0.0,,,,
4,408,1998,1.8,,,,
4,408,2000,21.4,,,,
4,408,2001,37.4,,,,
4,409,1991,0.0,,,,
4,410,1993,0.0,,,,
4,410,1994,0.0,,,,
4,410,1995,0.0,,,,
4,410,1997,0.0,,,,
4,410,1998,0.0,,,,
4,410,1999,0.0,,,,
4,410,2000,0.0,,,,
4,410,2001,0.0,,,,
4,411,1991,0.0,,,,
4,411,1992,0.0,,,,
4,411,1993,0.0,,,,
4,411,1994,0.0,,,,
4,411,1995,0.0,,,,
4,411,1997,0.0,,,,
4,411,1998,0.0,,,,
4,411,1999,0.0,,,,
4,411,2000,1.0,,,,
4,411,2001,1.0,,,,
4,412,1991,0.0,,,,
4,412,1992,0.0,,,,
4,412,1993,0.0,,,,
4,412,1994,0.0,,,,
4,412,1995,0.0,,,,
